Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue
0,0,0.000992598,0,0.5,0,0,11,1,1,1,3,0,0
0.074144906,0.022162294680068646,0.014808590632137216,0.02173913,0.08647343,0,0,11,1,1,7,8,1,0
0.021000367782272895,0,0.036509375,0,0.0625,0.006954583,0,11,2,2,7,11,0,1
0.007649871,0,0.026126043115009517,0.091666665,0.20277778,0,0,11,2,2,3,8,0,0
0,0,0.017336599492092715,0.00625,0.096875,0,0,12,2,2,1,2,1,0
0,0,0.003524896,0.09090909,0.272727275,0,0,11,2,5,4,11,0,0
0,0,0.010355846870806255,0,0.06521739,0,0,11,2,2,6,2,1,1
0.018977565,0,0.004215546,0,0.01851852,0,0,11,2,2,1,2,0,0
0.001765355,0,0.00458002,0.10714285500000001,0.13095238,0,0,11,2,2,7,1,0,0
0.011842589187201177,0,0.011977611569441953,0.041666665,0.125,0.06656145,0,12,1,1,2,8,1,1
0.003236484,0.00392253,0.054508874741380636,0.01369863,0.047597305,0,0,11,3,2,4,3,1,0
0.020713497609415227,0.25319931355724445,0.17596511662321832,0.027874565,0.09700868,0,0,11,2,5,1,2,1,0
0,0,0.001391201,0,0.27777778,0,0,11,2,2,9,1,1,0
0,0,0.011804493,0.002364065,0.131560285,0.036446466,0,12,2,2,4,10,0,1
0,0,0.001563147,0,0.5,0,0,11,2,2,3,3,1,0
0,0,0,1,1,0,0,11,1,2,7,10,0,0
0,0,0.019787762,0.14126984,0.14281935,0,0,12,3,2,2,13,1,0
0,0,0.001277872,0,0.166666665,0,0,12,3,2,3,6,0,0
0.004119161,0,0.002669073,0,0.125,0,0,11,1,1,1,2,0,0
0.072894446,0,0.018482907080665828,0.088709675,0.19278034,0.022099794,0,12,2,2,4,6,0,1
0.020228025,0,0.009154569,0,0.04347826,0,0,12,8,1,1,2,1,0
0.042692166,0.8498161314047561,0.028221441262981713,0,0.15569171999999998,0.030130807,0,12,4,5,1,2,0,0
0.043692534019860244,0.010002452,0.04048576,0,0.10477272500000001,0.053346035,0,12,1,1,1,1,0,0
0.030011033468186836,0,0.005846169,0.076923075,0.17948718,0,0,12,3,2,3,2,1,0
0,0,0.05230354,0,0.0942029,0,0,11,2,2,3,2,1,1
0,0,0.018952241876584258,0.014492755,0.071906355,0.17806140649055469,0,11,4,1,1,1,0,0
0,0,0.006705899,0,0.083333335,0,0,11,1,1,3,8,0,0
0.377885252,0.11909781809266978,0.038735882,0.036778845,0.090720115,0,0,12,1,1,3,2,0,0
0.10614196395733726,0,0.16408592280194043,0.0147513,0.06412771,0.024417898,0,11,2,2,3,2,0,0
0.04398676,0,0.005095858,0,0.07142857,0,0,12,1,1,1,2,0,1
0.052151526296432514,0,0.004655572,0,0.10714285500000001,0,0,11,1,2,3,2,1,0
0.007649871,0,0.026412620004337063,0.0625,0.1475,0,0,11,2,2,1,13,0,0
0.019198234645090108,0,0.012963696610581324,0,0.041666665,0,0,11,2,5,4,1,1,0
0.008679662,0,0.025946150987784994,0.04,0.08,0.060313417,0,11,2,5,2,1,0,1
0.017506436189775654,0,0.010173479755579185,0,0.015350875,0,0,11,1,2,1,11,1,1
0.071864656,0,0.062625273,0.05,0.152484335,0.030692216,0,11,2,7,1,1,0,0
0,0,0.020089040312326726,0.013793105,0.113300495,0,0,11,3,3,1,8,1,0
0.016623759,0.011277274,0.027403264223865135,0,0.036507935,0.012706500175660638,0,11,4,1,9,8,1,1
0,0,0.030524347135044403,0.166666665,0.341666665,0,0,11,2,4,8,1,0,0
0,0,0.001305227,0,0.333333335,0,0,11,1,1,3,10,0,0
0,0,0.018675695168144563,0,0.131578945,0,0,11,2,2,1,8,1,1
0,0,0.00368121,0,0.066666665,0,0,11,3,2,6,1,0,0
0,0,0.041133787,0.013736265,0.116605615,0,0,11,2,2,1,2,0,0
0.022900576191246785,0,0.012694388765719206,0.10714285500000001,0.19047619,0,0,11,1,2,3,2,0,0
0,0,0.006604295,0,0.1,0,0,11,3,2,5,10,0,0
0.020154468554615668,0,0.005827671,0,0.18181818,0.15138691020378348,0,12,1,1,1,2,0,1
0.067475788,0.045207159,0.023049071734689133,0,0.027146465,0,0,11,1,1,1,2,0,0
0,0,0.013006683144762029,0.192391305,0.323913045,0,0,12,3,2,1,3,0,0
0.017678067916145644,0,0.018826799,0.03846154,0.134615385,0.12889079409978316,0,12,2,2,6,6,0,0
0,0,0.000906625,0,0.5,0,0,11,2,2,2,6,1,0
0.074292019,0,0.014538101686135656,0,0.135416665,0,0,11,1,1,3,3,0,0
0,0,0.002972466,0.28125,0.276785715,0,0,12,1,1,7,3,0,0
0.013485350005148953,0,0.026452461643677108,0,0.07277778,0,0,11,2,2,1,2,0,0
0,0,0.002786309,0.142857145,0.285714285,0,0,12,2,10,6,3,0,0
0,0,0.041635714904422264,0.01265823,0.08544304,0,0,11,2,2,1,1,1,1
0.064259736,0,0.014033676729135755,0.030303029999999998,0.099025975,0.1352500506906107,0,12,2,2,1,3,0,0
0,0,0.062499815,0.01219512,0.209349595,0,0,11,4,2,4,1,0,0
0,0,0.000281366,0.5,0.555555555,0,0,11,3,2,2,13,0,0
0.019933799,0,0.000300906,0.2,0.26666666499999997,0,0,12,1,1,3,20,0,1
0,0,0.000234472,0,0.5,0,0,12,1,1,1,10,0,0
0.04170651,0.12179455748958079,0.001930486,0,0.088235295,0,0,12,1,1,1,2,0,0
0,0,0,1,1,0,0,11,1,1,6,2,0,0
0.059850435218830454,0,0.054789666612358415,0,0.04657413,0.17370335777699453,0,11,2,2,1,6,0,1
0.032238743,0,0.19538360050055975,0.00994695,0.053912295,0.017748451136307755,0,11,2,2,2,2,1,0
0.002648032,0.012159843098798726,0.19434944671796603,0.03288704,0.11161302999999999,0,0,11,2,2,1,2,0,1
0.029643251,0,0.003460416,0,0.076923075,0,0,11,2,2,3,2,1,0
0,0,0.092975516,0.0625,0.141666665,0,0,11,2,2,1,1,1,1
0,0,0.002102432,0.2,0.12,0,0,11,3,2,9,3,1,0
0.015741081,0,0.070008642,0.011764705,0.08102941,0,0,11,2,2,1,2,0,1
0,0.010198578082863447,0.076212928,0.0989011,0.22398092000000003,0,0,11,2,2,7,1,0,1
0.029905952806178745,0,0.062191764,0.007246375,0.023731885,0.22599959282984186,0,12,2,10,3,1,0,0
0.014269952188304524,0,0.002159748,0,0.076923075,0,0,11,2,2,1,2,1,0
0,0,0.001039493,0.285714285,0.57142857,0,0,11,2,2,3,13,0,0
0.007796984,0,0.001719461,0.333333335,0.5,0,0,11,3,2,1,2,0,1
0,0.002745771,0.012419851823125104,0.078431375,0.357843135,0,0,12,1,1,3,2,0,0
0,0,0.037926107,0.024390244999999998,0.11483739999999999,0,0,11,2,2,2,11,0,0
0.055559642,0.010590831086050504,0.075494124,0.02027027,0.085971685,0.13435906150991744,0,11,1,1,1,3,0,1
0.004413387,0,0.027762788,0,0.057142855,0,0,12,2,2,4,1,0,0
0.002059581,0,0.001540481,0.25,0.291666665,0,0,11,3,2,3,11,1,0
0,0,0.001031677,0,0.125,0,0,12,2,2,4,2,0,0
0.031004046,0,0.019822523800406354,0.11451048999999999,0.13894231,0,0,11,1,1,8,1,1,0
0.046193453,0,0.00133649,0,0.125,0,0,12,2,4,6,2,0,1
0.020105431,0,0.019756063242166118,0.039534885000000006,0.12860834499999999,0.041308156620435486,0,11,3,2,1,2,0,1
0.028172122,0,0.018198191070587233,0.022727275,0.053030305,0.074851253,0,12,3,2,5,1,1,1
0,0,0.009372367,0,0.081632655,0,0,11,2,2,1,20,0,0
0,0.06073384,0.081439288,0.041558215,0.10922498500000001,0,0,11,1,2,3,2,0,1
0,0,0.015722650526944416,0.045454545,0.196969695,0,0,12,2,2,2,2,0,0
0.30270932931224714,0.001176759,0.10621168227335229,0.01234568,0.07763348,0.010301005,0,11,2,2,1,2,0,1
0.01265171,0,0.039767289,0,0.07960199,0.17250419315723028,0,11,4,1,2,2,0,0
0,0,0.000885132,0.142857145,0.333333335,0,0,12,3,2,1,20,0,0
0,0,0,1,1,0,0,11,7,1,1,3,0,0
0.08216256,0.648001961,0.026850803521874488,0,0.09236112,0.049971901,0,12,3,2,5,2,0,1
0.088880716,0,0.027803116054877876,0,0.014285715,0.045438071,0,11,1,1,1,8,1,0
0,0,0.019487880134499824,0.15151515000000002,0.28493266,0,0,12,3,2,1,2,0,0
0,0,0.005360346,0,0.058974359999999997,0,0,11,3,2,3,2,1,0
0.035726369988966535,0.10728119637165973,0.040107175,0.009345795,0.060358255,0,0,11,2,2,7,13,1,0
0,0,0.007634551,0.07142857,0.10869564999999999,0,0,11,1,8,1,11,0,1
0,0,0.002318668,0.333333335,0.444444445,0,0,12,2,2,3,2,0,0
0.024052961,0,0.075629634,0.015232785,0.11261762,0.002182617,0,11,2,2,2,2,1,0
0.002059581,0.14313965842608484,0.11639123211365503,0.021580344999999997,0.07867812,0.003501344,0,11,2,2,1,2,0,1
0,0.005491542,0.04318992,0.02683616,0.03783321,0,0,11,3,2,3,13,1,0
0.056197131298271426,0.010394704584456975,0.029306526,0.04651163,0.050387595,0,0,11,2,2,4,3,0,0
0,0,0.007706313,0,0.04761905,0.15360764267901883,0,11,4,1,9,8,1,1
0,0,0.004586533,0,0.06730769,0,0,11,3,2,3,10,1,0
0.036447223,0,0.045390097586940376,0.03125,0.07640103,0.00490201,0,12,2,2,3,2,0,0
0.056197131298271426,0,0.13999694232561877,0.015471165,0.060548525,0,0,11,2,2,1,2,0,0
0,0,0.002848835,0.23076923,0.38461538500000003,0,0,12,2,2,1,1,0,0
0.060610518573004785,0.027261584,0.017832247,0,0.103535355,0.018359804064709117,0,11,2,2,4,2,0,1
0,0.003138024,0.011313535,0.057471264999999994,0.081937605,0,0,11,1,1,1,2,1,0
0,0,0.024764151554829902,0.1,0.25,0,0,12,2,2,1,8,0,0
0,0,0.011301550622781771,0.07936508,0.13038549,0,0,12,3,2,2,13,0,0
0.077122828,0,0.11674924113366267,0.06450094,0.10474066000000001,0.008331475,0,11,3,2,1,2,0,0
0.005222508,0,0.009550436,0.15909091,0.36363636499999996,0,0,11,1,1,1,2,0,0
0.006178742,0,0.004322101,0,0.076923075,0,0,11,2,2,7,2,0,0
0,0,0.000738587,0,0.166666665,0,0,12,2,5,1,1,0,0
0,0,7.815733487400948e-06,0,0.333333335,0,0,12,2,2,4,13,0,0
0,0,0.006739768,0,0.022727275,0,0,11,1,1,1,2,0,0
0,0.007648934,0.019535426,0.041666665,0.10230655,0,0,12,2,2,1,2,0,0
0,0,0.003794539,0,0.02455357,0,0,11,1,8,2,11,1,0
0,0,0.005732841,0.09090909,0.20454545500000001,0,0,11,2,2,6,1,0,0
0,0,0.002852743,0.42857143,0.38095238,0,0,11,3,2,3,13,0,0
0.026002206693637366,0,0.050498182,0,0.089311595,0.042525902510850824,0,11,1,1,7,2,0,1
0,0,0.018685464835003815,0.02105263,0.18045113000000002,0,0,11,2,2,4,13,0,0
0.020536962118425893,0,0.11746719914814982,0.01910569,0.109417345,0,0,11,2,2,1,2,0,0
0.21198970209635895,0.034802647707771514,0.16538631016690228,0.02383871,0.11070462,0,0,11,2,2,1,1,0,0
0.033026848,0,0.018299931083847715,0.033898305000000004,0.023497689999999998,0,0,11,3,2,1,2,1,0
0.014711291,0.097572935,0.016167821685374787,0.06521739,0.089130435,0,0,12,1,1,1,2,0,0
0.011891626824567856,0,0.023099161,0,0.09485294,0.026796920042583182,0,12,2,2,4,1,1,0
0,0.007060554,0,0.333333335,0.6666666649999999,0,0,11,1,1,1,2,0,0
0.13232806178742185,0,0.027919513991718506,0,0.08559322,0.11238470756209303,0,11,1,1,1,2,0,0
0,0,0.027941247217458387,0.5,0.75,0,0,11,3,2,3,13,0,0
0.034571534,0,0.001633488,0,0.083333335,0,0,11,1,1,2,2,1,1
0.031702832,0,0.005768793,0.02777778,0.146825395,0,0,11,3,2,8,1,0,0
0.028834130194924604,0,0.021999336,0,0.033333335,0.10944812230780389,0,12,2,2,4,1,1,1
0.050856716,0,0.031306925,0,0.147832845,0.050126314,0,11,2,2,1,11,0,0
0,0.029615101740622703,0.062659959,0.015015015000000001,0.09499205,0,0,11,2,2,1,2,0,1
0,0.0717823,0.013543364,0,0.022222219999999997,0,0,11,4,1,3,3,1,0
0,0,0.00681532,0,0.11111111,0,0,11,2,2,3,2,0,0
0,0,0.005959497,0.0625,0.3125,0,0,11,2,2,1,11,1,0
0.005369621,0,0.043710532,0.025925925000000002,0.09792368,0,0,11,2,2,1,6,0,0
0,0,0.1261262765084429,0.04162896,0.11649069999999999,0.013239918958832506,0,11,2,2,2,1,1,0
0,0,0.002504943,0.0625,0.375,0,0,11,3,2,1,6,0,0
0.067524825,0,0.029844099,0.0625,0.171875,0.047413539233960474,0,12,2,2,3,8,0,1
0.054873115,0.054425104,0.031297802,0.0125,0.116666665,0,0,11,2,2,1,1,0,0
0,0,0.026216761443431935,0.133333335,0.30222222,0,0,11,3,2,4,2,1,0
0.028937109231335047,0,0.14827031930331777,0.015569119999999999,0.09280947,0.001801678,0,11,2,2,1,2,1,0
0.047809099,0,0.018176226374084385,0,0.100877195,0.13267130364675167,0,11,1,2,1,8,0,1
0.048525193,0.026231919588134346,0.029693517455088542,0.05482456,0.14974937500000002,0.2316056087322332,0,11,3,2,1,3,1,0
0.008385436,0,0.017032437202418517,0.05,0.166666665,0,0,11,2,2,1,20,0,0
0.050533284,0.10359401814170141,0.022443224383332502,0.0754717,0.06789594,0,0,11,1,1,1,2,0,0
0.15125413755057007,0.026477078,0.10364411922110295,0.018229165,0.054025335,0,0,11,3,2,1,8,0,1
0.00353071,0.004314783,0.09683463,0.077702705,0.160763035,0,0,11,2,2,9,13,0,0
0.050643619,0,0.043257991346023775,0.002666665,0.020355554999999997,0.10988525193602328,0,12,4,1,1,2,0,0
0,0.058249570973277764,0.035507715,0.013513515,0.089527025,0,0,12,2,2,1,2,0,0
0,0,0.005082832,0,0.28,0,0,11,1,1,3,3,0,0
0.009047444,0,0.023093848665834197,0.020833334999999998,0.10763889,0,0,11,1,5,1,2,0,0
0,0,0.000883178,0,0.25,0,0,11,8,2,1,3,0,0
0.004413387,0,0.005374619,0,0.0625,0.10598061402902577,0,12,2,13,9,20,0,1
0.075027584,0,0.002711017,0.15,0.12857143,0,0,12,3,2,1,1,1,0
0,0,0.026527511286601857,0.02173913,0.097826085,0.005503008,0,12,2,2,7,1,0,0
0.10121368150055168,0,0.029078436439875226,0,0.06547619,0.035781326735552545,0,12,2,2,7,1,0,1
0.007502758,0,0.00191746,0,0.07142857,0,0,11,1,1,1,8,1,0
0.037562829481426994,0,0.001672567,0,0.166666665,0,0,11,1,1,4,2,1,0
0,0,0.004185065,0.114285715,0.203030305,0,0,11,3,2,3,11,1,0
0.006472968,0,0.000841494,0.125,0.1875,0,0,12,4,2,3,10,1,0
0.045457889,0,0.004819702,0,0.0625,0,0,11,1,2,2,10,1,0
0,0,0,1,1,0,0,12,1,1,2,1,1,0
0.001618242,0.010983084089237559,0.014526843308061513,0,0.076666665,0,0,12,2,2,6,2,0,0
0.053401986,0,0.035414205,0,0.09009009,0.0777128,0,11,4,1,3,1,1,1
0,0,0.002626086,0.20833333499999998,0.319444445,0,0,11,2,2,1,1,0,0
0,0,0,1,1,0,0,11,2,2,1,6,0,0
0,0,0.010363662604293656,0.1875,0.333333335,0,0,12,2,2,1,1,0,0
0,0,0.015778887,0.03,0.086190475,0.013277465858719879,0,11,1,1,1,10,1,1
0.032953291651342406,0,0.009395862,0.06321839,0.099923255,0,0,12,1,1,2,8,0,0
0,0,0.008276862,0,0.2,0.12285259370267476,0,12,2,2,2,1,0,1
0,0,0.010017816397476165,0,0.055555555,0.052118153,0,11,2,2,1,2,0,1
0.026627436557557928,0,0.005775827,0,0.125,0,0,11,3,2,2,2,1,0
0.016917984553144538,0,0.008351328,0,0.055555555,0.2425610332012104,0,12,1,2,1,8,1,1
0,0,0.00477385,0,0.09722222,0,0,12,3,2,1,11,0,0
0.0054726,0,0.044303956,0.024418605,0.066944725,0.10344700741276804,0,11,2,2,1,1,1,0
0.018977565,0,0.002274378,0.0625,0.125,0,0,11,2,2,4,8,0,0
0.023170283,0,0.007280077,0,0.076923075,0,0,12,4,2,1,2,0,0
0,0,0.016777187523632775,0.068965515,0.08735632,0,0,12,1,1,1,3,1,0
0.006105186,0,0.01357872,0.01388889,0.09861111,0.1728106929723241,0,12,2,2,1,2,0,0
0,0,0.000613535,0,0.25,0,0,11,4,2,1,1,0,0
0,0,0.005494461,0.25,0.5,0,0,12,2,2,5,20,0,0
0.040750276,0.11453787693062026,0.012615896470391982,0.010416665,0.057291665,0,0,12,3,2,1,8,1,0
0.026921662375873484,0.13094712755087032,0.047545865,0.05882353,0.15466407,0,0,11,2,2,1,2,0,1
0.048069143,0,0.006305994,0,0.025,0,0,12,2,2,9,2,0,0
0.004707613,0,0.006236955,0.076923075,0.23076923,0,0,11,1,1,1,8,0,0
0.027510114012504597,0,0.034172666,0,0.024038459999999998,0.088840363,0,11,2,2,1,1,0,0
0.13563810224347186,0,0.001735093,0,0.055555555,0,0,12,3,3,3,8,0,0
0,0.002353518,0.011257000941903584,0.025641025,0.08974359,0,0,11,2,4,7,2,0,0
0.005590291,0.005491542,0.037649635,0,0.08310811,0,0,11,2,2,1,2,0,0
0.003923011,0.026869330718313312,0.025047081107073817,0.013736265,0.194940475,0,0,11,2,2,3,2,0,0
0,0,0.002348628,0.2,0.6,0,0,11,1,1,3,3,0,0
0.042956969,0,0.013747875204338266,0,0.0625,0,0,12,2,5,4,2,1,0
0,0,0.019297437,0,0.103603605,0,0,12,1,2,5,3,0,0
0.029422582,0,0.014926618075942071,0,0.042606515,0,0,11,1,2,8,2,1,0
0,0.005099289,0.058466246,0.063829785,0.20942249,0,0,12,2,10,1,1,1,0
0,0,0.011865586055601491,0.041666665,0.12962963,0,0,11,2,2,5,2,1,0
0.022361162191982347,0,0.012991485885550559,0,0.0625,0.21554006402209874,0,12,2,2,4,2,1,1
0,0,0.002626086,0,0.055555555,0,0,11,1,1,1,2,1,0
0.026774549466715706,0,0.008403867,0,0.05,0,0,12,8,13,9,20,0,0
0.011033468186833395,0,0.001023861,0.166666665,0.333333335,0,0,11,1,1,3,3,0,0
0,0,0.005205279,0.10526316000000001,0.184210525,0,0,12,2,2,1,1,0,0
0,0,0.019297046,0.00862069,0.103448275,0,0,11,2,7,2,2,1,0
0.002353807,0,0.010789685210990453,0.060606059999999996,0.149173555,0.027797386,0,12,1,1,3,2,1,0
0,0,0.002387707,0.07142857,0.23809523999999999,0,0,12,3,2,3,2,0,0
0,0,0.005306883,0,0.069444445,0,0,12,1,2,3,2,1,0
0.010984430549466717,0.001961265,0.012470188868636253,0.060606059999999996,0.17171717,0,0,11,1,1,1,2,0,0
0,0.032164746,0.045255125262469074,0.00813008,0.02906504,0.046890191097948716,0,11,1,2,1,11,0,1
0.001765355,0,0.031439656374849564,0,0.061507935,0,0,11,2,2,1,3,0,0
0,0,0.009609444,0,0.366666665,0,0,12,2,10,2,2,0,0
0.026186098,0,0.006530045,0.05,0.15,0,0,12,2,2,1,2,0,0
0,0,0.010152637800133832,0.142857145,0.285714285,0,0,12,2,2,4,2,0,1
0.007649871,0.002353518,0.053150878,0.073462785,0.12799353,0,0,11,3,2,9,13,1,0
0,0,0.000343892,0.25,0.333333335,0,0,12,3,2,7,20,0,0
0.012578154,0,0.039492641,0.136363635,0.27777778,0.11107936823339233,0,12,2,4,6,1,0,0
0,0,0.001039493,0.333333335,0.833333335,0,0,11,3,2,3,13,0,0
0,0,0.002891821,0.125,0.166666665,0,0,12,3,2,3,10,0,0
0.059678803471864654,0,0.009596092,0,0.153846155,0.010307120745203681,0,12,2,2,1,2,0,0
0,0,0.019336124647829946,0.166666665,0.198809525,0,0,11,3,2,1,13,0,0
0.035895549834497976,0,0.010189632272495244,0,0.05882353,0,0,11,3,3,2,11,0,0
0,0.038440794,0.007680912,0,0.059523809999999996,0,0,11,1,1,1,2,0,0
0,0,0.007346417,0.1,0.32,0,0,11,2,2,1,2,0,0
0.008017654,0,0.003427199,0,0.166666665,0.20872277628881966,0,12,2,2,7,2,0,1
0,0,0.009497512,0.142857145,0.256613755,0,0,12,3,2,1,2,1,0
0,0,0,1,1,0,0,11,1,1,5,2,0,0
0.062817212,0,0.00474415,0,0.083333335,0.24298444100099573,0,12,8,13,9,20,0,1
0,0,0.001676475,0,0.125,0,0,12,2,2,1,3,0,0
0.025401496,0,0.019638333004132293,0,0.115384615,0,0,11,1,1,4,2,0,0
0,0,0.025400222,0,0.1015625,0,0,11,2,6,2,11,1,0
0.013387274733357853,0,0.005209186,0,0.09090909,0.027380145,0,12,2,2,1,2,1,1
0.001176903,0,0.037297722304886136,0.022222219999999997,0.15432099,0,0,11,2,2,1,1,0,0
0,0,0.051968332,0.08561644,0.20136986499999998,0,0,11,2,2,1,13,0,1
0,0,0.000926164,0.2,0.5,0,0,11,2,6,2,2,0,0
0,0,0.000453313,0,0.25,0,0,11,1,1,3,3,0,0
0.025327939,0,0.006197877,0,0.03846154,0,0,11,3,2,3,8,1,0
0.003236484,0,0.003902656,0,0.166666665,0,0,11,4,2,1,3,0,1
0.06635929,0.1444098109928904,0.060560068258727166,0.03247059,0.108656985,0.017263747268310748,0,11,2,2,9,2,0,0
0.016844428,0,0.030175151,0.0625,0.090416665,0.059142655280014944,0,11,1,1,1,2,0,1
0.008532549,0,0.055564379,0.01010101,0.065916745,0,0,12,2,2,4,2,0,0
0.018977565,0,0.011977091,0,0.00925926,0,0,12,3,2,3,2,0,0
0,0,0,1,1,0,0,11,2,2,2,3,0,0
0,0,0,1,1,0,0,12,2,2,5,1,0,0
0.029937477013607945,0.025692571708752145,0.020437708858663854,0.05574913,0.13617885999999998,0,0,11,3,2,3,2,0,0
0,0.078058348,0.010334570707597569,0.03125,0.135416665,0,0,11,2,2,3,10,0,1
0.023439990193453476,0.086295661,0.055590917476985066,0.042016805,0.107077375,0,0,12,2,4,1,2,0,0
0.019566016917984555,0,0.017838239324969554,0.052083334999999994,0.12951389000000002,0,0,11,3,2,1,2,0,0
0.006546524,0,0.046241266,0.03846154,0.16615492499999998,0.021751712614071675,0,11,2,2,6,2,0,1
0,0,0.024279874,0,0.04793233,0,0,11,2,4,1,2,0,0
0,0,0.000617443,0,0.5,0,0,12,1,2,1,2,0,0
0,0,0,1,1,0,0,12,3,2,4,3,0,0
0,0,0.00346237,0,0.03125,0,0,12,1,1,1,2,0,0
0.001765355,0,0.009050619,0,0.0625,0.17673154267536617,0,12,1,1,4,2,0,1
0.013093048915042295,0.14768325569992646,0.019105560509951616,0.025925925000000002,0.10802469,0,0,12,2,2,2,2,1,0
0,0,0.030442282,0,0.10714285500000001,0,0,11,1,1,1,3,0,0
0,0,0.002596126,0.083333335,0.125,0,0,11,1,1,1,2,1,0
0.6287937462302317,0,0.066018091,0.04385965,0.08563177,0.024564785,0,11,3,2,2,2,0,0
0.031678313,0.1981531421230694,0.23429367318736108,0.042494575,0.148485865,0,0,12,2,2,1,2,0,0
0,0.085609218,0.006284523,0.035714285,0.11011905000000001,0,0,11,1,1,1,10,0,1
0,0,0.014629489941717094,0.02173913,0.123188405,0,0,12,2,2,1,2,0,0
0.040161824,0,0.006441467,0,0.083333335,0,0,12,3,3,3,2,0,0
0,0,0.003375653,0,0.09090909,0,0,11,3,2,6,2,0,0
0,0,0.004301259,0,0.10714285500000001,0,0,11,4,2,6,3,0,0
0.012210371460095624,0,0.001074663,0,0.1875,0,0,11,1,2,1,8,0,0
0,0,0.00711362,0,0.052631580000000004,0.039066072,0,12,4,1,1,2,0,1
0.013093048915042295,0,0.020321558383576903,0.00980392,0.115966385,0.01666517,0,11,2,2,2,2,1,1
0.091210004,0.15964697229713165,0.12141469297367465,0.03022599,0.096063135,0.024451565,0,11,2,2,2,1,1,0
0,0,0.003118478,0,0.05,0,0,11,4,2,1,3,0,0
0,0,0.010970214275162943,0,0.055555555,0.1688175648539199,0,11,2,2,5,6,0,1
0.009488783,0,0.006793175,0.05882353,0.05882353,0,0,12,3,2,1,2,0,0
0.010543092,0,0.001443305,0.296296295,0.444444445,0,0,11,1,1,8,1,0,0
0,0,0.030005382431480977,0.04347826,0.15942029,0.011831761175179286,0,11,2,2,4,1,0,0
0,0,0.019569535947997464,0,0.056511055,0,0,11,1,1,1,1,0,0
0.089591762,0.022162294680068646,0.036748105888994756,0.060444445,0.091460315,0,0,12,3,2,2,2,0,0
0,0,0.003290424,0.153846155,0.23076923,0,0,12,2,2,1,1,0,0
0,0,0.001946118,0,0.5,0,0,12,1,1,1,2,0,0
0,0,0.000187578,0.166666665,0.6666666649999999,0,0,12,2,2,1,3,0,0
0,0,0.002680797,0,0.11111111,0,0,11,2,2,2,13,0,0
0.19046217971312984,0.075149138,0.170177857,0.025554485,0.091218965,0.045999618,0,11,2,2,1,2,0,1
0.015005516734093418,0.026967393969110076,0.19477855252679277,0.037845705,0.07409891,0,0,11,2,2,1,2,0,0
0,0,0.068831332,0.014705880000000001,0.05776151,0,0,12,2,2,6,2,0,0
0.028466348,0,0.033624809,0,0.02586207,0,0,11,2,2,2,11,0,0
0.016035307,0.011571463594018143,0.016502921,0,0.133333335,0,0,12,2,2,1,2,0,0
0.067598382,0,0.011889591522964671,0,0.055555555,0.14337147840630515,0,11,2,2,3,2,0,1
0.017212210371460097,0,0.015821649828205806,0,0.20833333499999998,0.17378278721303772,0,11,2,2,1,1,0,1
0.005148952,0,0.012666698738060088,0,0.102564105,0,0,11,2,2,3,11,1,0
0,0.054817357,0.071403645,0.014724709999999998,0.10596915,0,0,12,2,5,3,2,0,0
0,0,0.007861325,0,0.10714285500000001,0,0,12,1,1,2,1,0,0
0.011033468186833395,0,0.000707324,0,0.1,0,0,12,4,1,3,3,1,0
0,0,0.019559915,0,0.17261905,0,0,11,3,2,1,2,1,1
0.018683339463037883,0,0.003478001,0,0.035714285,0,0,12,2,10,3,2,1,0
0,0,0,1,1,0,0,11,1,8,3,1,1,0
0.012835601324016182,0.006276048,0.056649317,0.047447445000000005,0.0703197,0.031306516,0,11,1,2,1,2,0,1
0,0,0.002426785,0,0.6,0,0,11,1,1,1,1,0,0
0.001471129,0,0.014076136010809107,0.05769231,0.134615385,0,0,11,2,2,4,6,0,0
0.082947162,0.002353518,0.040906079,0.012048195,0.16989385999999998,0,0,11,2,2,3,2,1,1
0.046340566,0,0.002168866,0.0625,0.125,0,0,11,1,1,1,2,0,0
0.002648032,0,0.067759525,0.027659575,0.19813830000000002,0,0,12,2,2,1,1,0,0
0.016770872,0,0.012081821349795014,0.088235295,0.225490195,0,0,11,3,2,3,13,0,0
0,0,0.007542183,0.1,0.2,0,0,11,1,2,1,10,0,0
0.004413387,0,0.017792517284068256,0.153846155,0.24358974500000002,0,0,12,1,1,1,3,0,0
0,0,0.000961335,0.333333335,0.5,0,0,12,3,2,3,8,0,0
0,0,0.001289596,0,0.15,0,0,11,2,2,9,11,0,0
0,0,0.000562733,0.333333335,0.5,0,0,11,2,2,3,2,0,0
0,0,0.003610869,0.05882353,0.147058825,0,0,11,2,10,7,1,0,0
0.062228761,0.087080167,0.035425138,0.026315790000000002,0.149373435,0,0,11,3,2,1,2,0,0
0,0,0.029574822,0.1097561,0.20429733,0,0,11,1,1,1,13,1,1
0.034120387,0,0.002833985,0,0.083333335,0,0,12,1,1,1,8,0,0
0.004119161,0,0.014816807020444087,0,0.030392154999999997,0,0,12,2,2,1,10,0,0
0,0,0.009050619,0,0.166666665,0,0,12,1,1,7,3,1,0
0.055277676,0.012748223,0.04251018,0.08223938,0.149963455,0.008907089,0,11,3,2,3,2,0,0
